release_id,cog_eap,lan_eap,soc_eap,emo_eap,body_eap
R806804157,-1.166856,-2.50978,-.809617,-.907707,-2.136208
R807846947,-.126401,-.469338,-.046863,1.731933,-.914693
R809703980,-.875242,-1.594003,-.895103,-.6332,-1.126077
R809921596,-1.577228,-2.647952,-2.04275,-1.432679,-2.715146
R810600493,-.44703,-.669771,1.335326,.698264,-1.436873
R812588186,-1.014916,-1.435982,-.718189,-.458318,-1.526294
R812625991,.248634,-.924792,-.663424,.302061,-.912658
R812784626,-1.155671,-1.71158,-.598677,-.469447,-1.689012
R812989535,-.490593,-1.76819,-.541314,-.663858,-1.737363
R814249095,-1.790575,-2.935086,-2.113924,-.818121,-1.721918
R814716843,-1.306404,-1.451888,-1.61939,.00741,-1.709257
R814926585,-.792849,-1.188253,.311262,1.029088,-1.491765
R815282844,-1.443828,-2.012519,-1.563533,-1.549415,-2.606446
R815504329,-1.050357,-1.304342,-1.059622,-.773651,-1.985703
R815879490,-.868547,-1.701479,-.295543,.646281,-1.429832
R816253480,-.670063,-1.385509,-.444242,.075154,-1.431722
R816576354,-.960128,-1.739581,-.673376,.01683,-.989578
R816654703,-.230926,-.016043,.379113,.311143,-1.357643
R817422247,-1.339282,-1.434719,-.693211,-.05136,-2.327297
R817564883,-1.498354,-1.728798,-.335796,-.794274,-1.587086
R819601252,-.995544,-2.522404,-.650083,-.533188,-1.604904
R819606777,-1.053248,-1.4456,-.309403,-.063395,-1.114989
R819651862,-.94624,-1.546341,-.520213,-.626043,-1.713156
R821302418,-1.581239,-2.193459,-.931208,-1.115122,-2.620626
R821371622,-1.583299,-1.359834,-.667239,.501291,-.940112
R822051858,-.37535,-1.179587,.029953,.157974,-.173986
R823231734,-.66539,-1.530057,.333688,.25325,-1.384611
R823727939,-2.112473,-2.601685,-1.689647,-1.222615,-2.885419
R823915370,-2.710089,-3.579473,-1.936497,-1.306614,-2.422136
R824494263,-1.266266,-2.372067,-1.294478,-1.195976,-2.127302
R825365982,-.688615,-1.82527,.020254,.15096,-1.289489
R825518883,-1.314027,-1.995408,-.945214,-.470673,-1.213873
R825563038,-.377772,-.645674,.229398,.019385,-1.623998
R825691961,-1.109718,-1.426619,-1.104242,-.841212,-2.008398
R825868915,-.681456,-1.273486,-.610712,-.735768,-1.333257
R826344092,-1.17839,-1.457321,-.586108,-.636484,-1.728247
R826365728,-1.209634,-2.52604,-1.727828,-1.194386,-2.770799
R826378251,-1.123654,-2.466347,-.502886,.302061,-1.126077
R826920885,-1.400962,-2.255549,-1.049824,-1.073157,-2.081434
R827679262,-.584556,-.998813,.156018,.049338,-1.258849
R828621876,-.541746,-1.076553,1.291427,.805232,-.726921
R829467683,-.789396,-2.319284,-1.267789,-.753404,-2.372727
R830214398,-1.118461,-1.128089,-.504572,-.343374,-1.552107
R830243416,-1.149862,-2.186531,-.821372,-.386069,-.677632
R832781957,-1.645931,-2.611157,-.502886,-.508791,-2.059643
R833007905,-2.621364,-3.929654,-2.534281,-2.374225,-3.371723
R833054713,-1.58934,-1.820725,-.17242,.136589,-.998447
R833409974,-1.623086,-2.454936,-1.158636,-1.588067,-2.024507
R833734900,-.763516,-1.071073,1.212537,.651826,-1.394288
R834224333,-1.308118,-2.385772,.174165,-.184748,-1.108407
R835512102,-1.232031,-1.704808,-.83061,-.822589,-1.010904
R836325900,-1.135912,-1.533449,-.302889,-.398617,-1.614189
R836991290,-.458262,-.883551,.015235,.138745,-1.536361
R837260320,-.084351,-.495713,.401979,.519673,-.186974
R837532666,-1.006669,-1.697645,-.875484,-.451144,-1.318009
R837637890,-1.338618,-1.460605,-.365234,.779651,-2.179387
R837814894,-1.351349,-1.854737,-1.156463,-.002038,-1.836215
R838003050,-2.179563,-3.021795,-1.677881,-.993526,-2.325934
R838272526,-.869952,-1.612796,-.63275,-.141327,-1.543425
R838379698,-1.590705,-2.4638,-1.983025,-1.838959,-2.193234
R838607098,-.493078,-.714883,1.298686,.73855,-.659785
R838941165,-1.407028,-2.571842,-1.337547,-.917827,-1.824029
R839036942,-1.814717,-3.276618,-1.713524,-.870316,-3.004063
R839457792,-1.484826,-3.281783,-1.126765,-1.141558,-1.750817
R840125026,-.325442,-1.027229,-.818851,.794146,-1.792033
R840486450,-.656955,-.711142,1.683398,1.783821,.01732
R841351474,-1.981705,-2.980953,-1.268086,-1.240039,-2.204746
R841430166,-.748548,-.541717,.521873,.583681,-.674184
R841637144,-1.268735,-1.84224,-.567225,.010552,-1.363067
R842838774,-.05962,-.924792,.567377,1.029547,-.398555
R843496200,-1.406782,-2.029968,-1.510258,-.393165,-2.185243
R843537549,-.782399,-1.217145,-.717247,-.640229,-.542254
R844185682,-1.398679,-2.278266,-.725079,-.510898,-1.523127
R844907161,-.787537,-1.499727,-.478606,-.841629,-2.073862
R844929560,-1.598018,-1.847126,-.524077,-.25632,-1.205795
R845992884,-.672762,-1.257112,.154245,.203768,-1.418758
R846322818,-.75452,-1.824098,-1.114893,-.335945,-1.938266
R846546629,-1.497985,-2.544453,-1.321703,-1.192462,-2.260053
R847235946,-.00516,-.74919,.106928,1.063459,-1.104494
R847818101,-1.268027,-1.836115,-1.086708,-.699877,-1.439771
R847826750,-1.042116,-1.681334,-1.119884,-.243304,-1.792033
R849087006,-1.176912,-1.294945,-.661231,-.559529,-1.042176
R849476313,-1.164069,-1.504729,-.663424,-.243304,-1.474639
R849626467,-1.013706,-2.124738,-1.361966,-.375576,-2.067698
R850693784,-.395975,-.930778,.236752,.428488,-1.189243
R850948486,-.107303,-.492854,.491632,.633491,-1.248096
R851172056,-.832154,-.602456,-.296432,-.603124,-1.415011
R851491408,-.705008,-.577711,-.095976,.707014,-1.144958
R853013138,-.674192,-1.033356,-.006081,-.023611,-.771898
R853198158,-1.511724,-1.978667,-.790316,-.160105,-2.596698
R853270997,-.988015,-2.497925,-.686832,-.501894,-1.847571
R853376628,-.459528,-.929482,.787686,-.10137,-1.426717
R853424300,-2.33541,-3.26817,-1.724694,-1.184373,-2.499214
R854700871,-1.134466,-1.721619,-.078404,.601372,-1.538565
R854781937,-.36516,-.881041,-.271607,.056128,-1.193679
R855128803,-.80796,-.069865,.256719,.285224,-.548345
R856209840,-1.645931,-1.681334,-.741682,-.92781,-1.243854
R856790831,-.889516,-1.044634,.926364,.335887,-1.100914
R857130705,-.45888,-.526968,-.777577,-.479957,-.439533
R857218056,-1.435487,-3.058105,-1.020704,-1.257046,-1.473625
R857741635,-1.520228,-2.673129,-.668185,-1.149535,-2.575861
R857766329,-1.127231,-1.943351,-.362122,-.020389,-1.545362
R858216988,-.416255,-1.002526,1.477877,1.287982,-.296848
R858685074,-1.439649,-1.529193,-.941164,-.462906,-1.579249
R859033897,-1.026855,-1.179051,-1.043946,-.628154,-1.781505
R859121732,-1.677,-2.707254,-.432358,-.591506,-1.448436
R859988207,.032718,-.125439,-.197917,-.061443,.012157
R860055315,-1.042116,-2.012519,-.067545,-.870316,-2.029382
R860537623,-1.123998,-.669768,-1.266555,-.909196,-1.317687
R860542042,-.178739,-.373323,.983742,.962459,-.953104
R860592499,-.847894,-1.270251,-.094561,.696211,-1.310341
R860698946,-1.357374,-1.870132,-1.718633,-1.008307,-2.502031
R861429180,-1.869161,-1.716914,-1.595105,-1.189532,-1.212032
R861577396,-1.029782,-1.931564,-.437649,.094537,-2.117888
R861798520,-.77037,-2.030173,-.539331,-.797468,-1.834694
R862231751,-2.117054,-3.169121,-.397738,-.548113,-2.292653
R862816591,-1.045557,-1.415203,1.181996,.744653,-1.944414
R863502138,-.729923,-1.287249,-.273024,-.262252,-1.593727
R863556335,-.574408,-.874507,-1.140935,-.766473,-2.273849
R863606426,-.547242,-2.061674,.13578,-.030103,-.785469
R865252243,-1.304464,-1.901994,.060387,-.533644,-2.756976
R865783069,-1.028168,-1.524497,-.065935,-.044247,-1.672509
R865936091,-1.214418,-1.661423,-.940678,-.767734,-2.025333
R866217299,-.750992,-1.539626,-.316041,.10099,-1.243659
R866413853,-1.222285,-1.940928,-1.247704,-.502712,-1.357444
R867178191,-.922925,-.061472,-.293007,-.090663,-.763246
R867544897,-1.66672,-2.877009,-.703954,-.729811,-2.188441
R868297107,-1.618106,-2.538255,-.998895,-1.240408,-1.924525
R868511278,-.922838,-1.543199,-.072354,.629157,-1.66197
R868547698,-.860489,-1.97795,-.764467,-.641683,-1.29846
R869258340,-.611702,-.924792,.12621,-.312109,-1.359745
R869526005,-1.32422,-1.594003,-.741682,-.870316,-1.560681
R869564606,.166598,-.161089,1.161979,1.01819,-.459326
R870041606,-.611702,-.819561,1.683398,.132758,-.817189
R870563187,-1.502296,-2.668193,-.853736,-.99335,-1.587938
R870654905,-2.740619,-3.395177,-2.661778,-1.792791,-2.597713
R870830873,.006823,-.144651,.99576,.986576,-.51622
R871383430,-1.01738,-1.252085,-.492527,.007369,-1.782432
R871641333,-1.266432,-2.102589,-.625382,-1.226201,-1.706393
R871735468,-1.000274,-1.361059,-.013214,-.296819,-1.032991
R872121102,-.133946,-.987585,-.503045,-.296891,-1.270834
R873213851,-.869364,-1.763525,-1.184373,-.404167,-1.749629
R873878066,-.908094,-1.197407,-.057644,-.335882,-1.793104
R874151962,-1.60528,-2.145018,-.988785,-1.020949,-1.452265
R874208129,-1.192048,-2.292637,-1.431692,-.511999,-1.528007
R874237423,-.201652,-.408559,.196548,.1499,-.447607
R874612178,-1.047636,-1.968884,-.749948,-.302417,-.459354
R875559560,-1.604966,-2.168457,-1.193946,-.508791,-1.792033
R876302671,-1.739373,-2.993164,-1.064991,-1.194865,-1.98905
R876639331,-.36181,-.428705,-.319185,-.41485,-.945917
R876818758,-.888034,-2.070748,-1.255076,-.623128,-1.814089
R878393381,-.417219,-1.284817,-.609702,.205558,-1.841313
R878692869,-.358712,-.746999,.665986,1.724273,-.442837
R878973400,-1.425688,-2.112899,-1.918654,-1.221786,-1.828119
R879068868,-1.384306,-2.57689,-.886815,-.344172,-2.237537
R879179832,-1.385211,-2.157259,-1.475125,-1.015156,-2.185402
R879326363,-.991267,-1.378742,-.364237,.087683,-1.765624
R879794946,-.846348,-1.093074,.173513,-.681316,-1.529636
R881557128,-1.116424,-1.772239,-1.113138,-1.055845,-1.8662
R881787556,-2.048707,-3.312969,-1.489914,-1.491392,-2.862974
R883340409,-1.09081,-1.444088,-.623136,-.330044,-1.961072
R883387846,-1.739047,-2.165833,-1.615591,-1.098067,-1.830569
R883397031,-.472061,-.360336,.448701,.794146,-.281926
R883846621,-.705225,-.84783,-.617674,-.319849,-1.641181
R884177795,-.813508,-.967316,-.929953,-.442332,-1.326624
R884240413,-1.167391,-1.781112,-.823066,-.131631,-2.025441
R884851370,-.804013,-1.211827,-.381006,.035419,-1.780104
R885048215,-1.38427,-1.847081,-1.421778,-.89188,-1.468395
R886029549,-.863018,-1.375482,-.51017,.313168,-1.247673
R886521458,-1.181172,-1.714338,-1.106167,-.861619,-1.59824
R886553891,-.454984,-1.093507,.377446,.658236,-.603482
R888733346,-1.625933,-2.593659,-1.223403,-.975445,-2.686594
R888879445,-1.081516,-1.686364,.938924,-.883257,-1.454746
R889465442,-1.325974,-1.718097,-1.427476,-.617582,-1.545475
R889743961,-.527088,-1.666307,-.630684,.072641,-1.541307
R889959836,-.180401,-.099438,.148037,.216753,-1.322358
R890329130,-1.230916,-1.597603,-1.144654,-.545425,-1.537827
R890581806,-.815049,-.881736,-.704042,-.286049,-.906454
R891521441,-.928004,-1.801434,-1.591778,-.996394,-1.69862
R891723842,-.451943,-.603165,.828114,.150197,-1.572146
R891868239,-.785735,-.946002,-.767747,-.122314,-1.465913
R893840252,-1.120108,-1.042382,-.926703,-.533972,-.906713
R893883484,-1.220931,-1.156081,-.374046,.003269,-1.335122
R894025752,-.581179,-1.06141,-1.76585,-.556175,-1.848935
R894036631,-1.098458,-1.779047,-.525626,-.053603,-1.739798
R894121280,-.537581,-2.02598,-.423626,-.745947,-1.380213
R894156305,-.720118,-.645334,.681401,.058878,-.843605
R894484301,-1.062568,-1.345396,-.830037,-.794379,-1.748376
R894831724,-1.150293,-2.014699,-.7578,-.661176,-1.846432
R894833735,.200068,-.749695,-.310807,.834591,-1.144783
R895937633,-1.433247,-1.585069,-1.090142,-1.366751,-1.291036
R895996291,-1.065501,-1.738505,-.759863,-.924529,-1.305782
R896381102,-.623955,-1.991458,-.730468,-.60226,-1.265592
R896703503,-2.403715,-3.573507,-1.991234,-1.824112,-2.043109
R896708320,-.522575,-1.013011,-.305049,-.341498,-1.409752
R896872589,-1.428453,-2.412915,-1.227255,-.02032,-1.118175
R897001337,-.89034,-1.575555,.18033,.664233,-2.369402
R897830448,-2.121186,-3.85703,-2.555822,-2.159059,-2.203228
R898190564,-.991677,-1.349515,-.450359,.097186,-.413538
R898465882,-1.490579,-2.377652,-.730638,-.868013,-1.106534
R898761957,-1.040911,-1.86043,-.331665,-.542831,-1.607123
R899263080,-1.375812,-.93974,-.823185,-.524582,-1.478348
R899440542,-1.331142,-1.664615,-.80878,-.135628,-1.403502
R899636619,-.74873,-.994026,.085067,-.08675,-1.011706
R900132557,-2.545171,-3.460595,-2.072421,-1.492598,-2.671361
R900734892,-1.659971,-1.585794,-1.724657,-.678317,-2.45581
R900893896,-2.721135,-3.068851,-1.604072,-1.048514,-2.695248
R901014461,-.521389,-1.06136,-.212439,-.312797,-1.23081
R901618206,-.605538,-1.361884,-.145965,-.147318,-.475626
R903134775,-.314707,-.691805,1.098952,.36225,-1.016515
R904551911,.070611,-.289513,.69376,.87923,-1.473849
R904848757,-1.585043,-3.188792,-1.554168,-1.325385,-2.720531
R904869011,-1.397928,-1.760096,.031566,-.269334,-1.082713
R905223403,-.1739,.111159,-.157722,-.130232,-.523271
R905276531,-.834317,-.752296,-.950624,-.352962,-.935681
R906357058,-.491245,-.789301,-.165539,.198437,-2.274686
R907064757,-2.432541,-3.168606,-1.75565,-1.397129,-2.188253
R907339032,-.586959,-1.093861,-.442413,-.84824,-1.199915
R907461865,-1.251494,-1.991432,-1.751935,-.906176,-2.228478
R907632772,-1.552416,-2.352246,-.614493,.255687,-1.723145
R907830008,-.314469,-.485267,.864854,.613862,-.663106
R908671351,-1.226033,-1.643468,-.818537,-.239049,-1.551882
R909559944,-1.03111,-1.967254,-1.426827,-.862685,-1.665797
R909598961,-1.363326,-2.493081,-1.416574,-.503967,-2.71713
R910375490,-.960897,-1.56505,.217314,-.160934,-1.429317
R910813520,-.441144,-.764441,.577059,1.263746,-1.053375
R911264138,-.74339,-.944674,-.424032,-.208867,-1.403607
R911377495,-.616308,-1.013326,.246757,.351315,-.782396
R911438286,-.826538,-1.301755,-.158511,-.15236,-1.404781
R912317918,-1.192084,-2.082435,-.52141,-.790843,-1.057183
R912638663,-1.774677,-2.898073,-1.480928,-1.519837,-2.047339
R913270528,-.941752,-.966949,.094934,.449809,-1.240887
R914009880,-.749058,-.512692,.095377,.973419,-1.532911
R914928865,-1.563891,-2.082391,-1.17302,-1.340473,-2.410702
R914983546,-1.746309,-2.748421,-1.074703,-.79926,-2.270211
R915128238,-1.741885,-2.246017,-1.610933,-1.676853,-2.281728
R915133566,-1.223152,-1.613237,-1.055389,-.811242,-.757013
R915522797,-1.427716,-2.14828,-.902191,-1.148897,-2.11226
R916544850,-.896863,-1.030291,.715158,.866332,-.749774
R916826770,-.68164,-.966361,-.60917,.635785,-1.479978
R916908700,-1.750359,-1.150395,-.033325,-.028561,-1.706844
R917339738,-.546011,-.82905,.649577,.811707,-.203063
R918424081,-.473847,-1.054775,.751814,.462472,-.96953
R918920396,-.686084,-1.194935,-.820382,-.628001,-1.575904
R919227833,-.932257,-.495018,.07158,.48727,-.788048
R919304611,.127854,-.317435,.533895,.366114,-1.006947
R919624825,-.178308,.195243,.406768,.462058,-.005972
R919672794,-.839202,-1.047891,.142794,-.010156,-1.154021
R919711764,-1.332568,-1.938802,-1.561435,-.443834,-1.280539
R919870556,-.424048,-.924792,-.895103,-1.153761,-1.909742
R920252599,-.70375,-1.849324,-.793036,-.593794,-2.137288
R920382605,-.527138,-.506412,.721917,1.324631,-1.47159
R921044953,-1.129552,-1.411575,-.086926,-.575411,-1.508397
R922704226,-.852925,-1.103169,-.883188,-.817518,-1.252714
R923214947,-1.861609,-3.598153,-.635567,-.739471,-1.052391
R923395353,-1.000922,-.711142,-.067545,.052616,-.158902
R923837652,-1.516517,-1.715408,-.929247,-.844086,-2.22852
R923926606,-1.128148,-1.363834,-.837533,-.413639,-1.125146
R924018642,.135819,-.515425,1.333956,.271446,-.738755
R924105311,-1.319743,-1.338066,-.536809,-.952442,-1.623474
R924135090,-1.201524,-1.104703,-.235469,-.463331,-1.391279
R928019123,-.757383,-1.087803,-.347449,-.113803,-1.625914
R928289761,-.770573,-1.053382,-1.761564,-1.136473,-1.653569
R929074652,-1.556641,-2.288911,-1.890161,-1.251663,-2.289072
R929577316,-2.223936,-3.47694,-1.55466,-1.194921,-3.309612
R929588648,-1.042874,-1.81537,-.693993,-.562316,-1.585996
R930987136,-1.14389,-1.579892,-.598861,-.309775,-1.736882
R931296898,-.841127,-1.225029,.210288,-.370962,-1.056543
R932377769,-.614093,-.847231,.572819,.477217,-1.58958
R932760998,-1.164069,-1.594003,-.335575,-.753404,-2.572302
R933089036,-.685053,-2.011753,-.38304,-.697438,-1.522369
R933454654,-.662049,-1.032778,-.622793,-.551227,-1.924099
R933727019,-1.044459,-.989818,-1.473189,-.018282,-1.138243
R935069215,-.974746,-1.187537,-.22169,-.642676,-1.10337
R935279592,-1.705841,-3.015075,-1.5968,-.960775,-2.635344
R935294596,-1.088668,-1.570041,-.492836,-.415968,-1.264247
R935636656,-1.858586,-3.122207,-1.267789,-.812217,-2.538408
R935638649,-.83502,-1.618229,-.547841,.015658,-1.302055
R935969673,-1.847369,-2.093054,-1.169088,-.300226,-1.275878
R936910103,-1.922205,-2.866466,-1.661063,-1.453483,-2.420677
R937100041,-1.058923,-.651839,-.675479,-.315745,-1.285011
R937164274,-1.32422,-2.466347,-1.119884,-.6332,-2.340372
R938007614,-1.82393,-1.864396,-1.192055,-.421779,-2.284485
R940852314,-.996228,-1.542148,-.618705,-.211532,-1.995262
R940973215,-.694614,-1.431544,-.617688,-.733983,-1.615025
R941013066,-2.052581,-3.153963,-1.256,-.740984,-2.39425
R941848848,-1.041158,-1.682118,-.488573,-.40555,-1.539679
R941885398,-.670206,-1.365466,-1.177097,-.728044,-1.339551
R941896115,-2.178645,-3.100961,-.799148,-.746505,-1.955093
R942048225,-1.169859,-2.9271,-1.503398,-.87438,-2.453916
R942314028,-1.463696,-2.239215,-.703261,-1.020775,-1.516874
R942318703,-1.903088,-3.614928,-1.018216,-1.028861,-1.389034
R942925831,-1.419964,-1.783777,-.53296,-.455546,-.598392
R943170850,-1.603682,-1.559289,-2.505601,-1.4438,-2.806935
R943544265,-1.394824,-3.011688,-1.251585,-1.023404,-2.186293
R943559332,-.416951,-1.057466,.095954,.349208,-1.478089
R944122724,-2.092107,-2.642987,-2.227224,-2.182591,-2.669193
R944471688,-1.023985,-1.605752,-1.139224,-.703548,-1.54759
R944778180,-.969881,-1.556584,.220745,-.208252,-1.229156
R944897826,-1.127821,-1.326385,-.229102,-.21948,-1.038374
R945510541,-1.373487,-2.766436,-.881784,-1.019073,-2.505705
R945673352,-1.759795,-2.757711,-.231099,.059197,-1.766732
R946541305,-.178922,-.726654,1.016157,.946164,-.482159
R946895352,-1.575949,-1.614541,-.968581,-.055919,-2.144906
R947237243,-.571738,-2.612258,-.096986,-.465957,-1.80573
R947627818,-1.484377,-2.366416,-1.52095,-1.249983,-1.628618
R947862788,-.304956,-.710763,.309518,.059444,-1.227743
R947906752,-1.043054,-1.838043,-.932183,-.873734,-2.330667
R947957249,-1.192765,-1.967013,-1.229933,-.841571,-1.682514
R948349935,-1.00705,-1.838732,-1.090685,-.364915,-2.019711
R948975996,-1.055943,-2.347571,-.302179,-.117916,-1.704758
R949145254,-.692644,-1.312532,-.429947,-.235556,-.924981
R949223731,-.76076,-.615278,-.881844,-.353316,-1.512641
R949556249,-.708151,-.324505,-.399805,.506827,-1.031249
R950193473,-.472061,-.819561,-.583892,-.379192,-1.50331
R951488109,-.896438,-1.352973,.756462,.505349,-1.307006
R951509458,-1.030488,-.882314,-.518588,.240753,-1.675789
R951852975,-.480637,.093568,.611953,.31708,-1.832023
R952132893,-1.207199,-2.589385,-1.203148,-.405557,-1.783959
R952171602,-.360781,-.808943,-.331028,.588617,-.944441
R953238204,-.957633,-1.917047,-.783977,.307509,-1.828536
R953426675,-.61801,-1.269297,.757098,.2915,-1.304556
R953610844,-1.436539,-1.612488,-.177121,-.104462,-1.868106
R953869108,-.002155,-.360336,.567377,.794146,-.943876
R954506274,-.401409,-.70193,-.269369,.616284,-.637123
R955446497,-1.532956,-1.725881,-.696557,-.673991,-1.956667
R955501851,-1.174447,-1.691415,-.451925,-.296503,-1.386563
R955663287,-1.292506,-1.266724,-.77623,.224757,-2.275346
R956072054,-1.097604,-1.756787,-.881483,-.947356,-1.588209
R956579435,-.609235,-1.147905,.139711,.404442,-1.13813
R957684774,-.656955,-.482377,-.335575,-.69377,-1.70477
R958508397,-.713002,-1.588938,.200199,.708632,-.677925
R959005235,-1.483829,-2.683191,-1.045477,-.753404,-1.27297
R959648042,-1.076371,-1.43601,-.362699,-.524197,-.610798
R959774046,-1.385852,-1.019781,.198164,.139344,-.970178
R959890012,-.745769,-.819561,-.248784,-1.097676,-.530099
R960053270,-1.15351,-1.490894,-.581003,-.052193,-1.59037
R960956357,-.913878,-1.256471,-.066729,.192999,-1.835476
R960981028,-.714808,-1.188265,-.395028,.044638,-1.162135
R961079856,-.841383,.070915,1.183948,1.110332,-.351997
R961110956,-.708165,-1.18493,-.945762,-.782661,-1.526993
R961267377,-.875242,-1.127151,-.818851,-.379192,-1.44596
R961937636,-1.158656,-1.181959,-.311828,.204699,-2.177821
R963007524,-.922839,-1.232817,-1.134604,-.689912,-1.335152
R963415544,-.452205,-1.3172,-.00619,.357852,-2.371266
R963522386,-1.573833,-2.622949,-1.515456,-.830572,-1.772147
R965091257,-1.398058,-2.544919,-1.006345,-.789855,-2.369018
R965173162,-1.813737,-3.086268,-1.634882,-1.584846,-1.590912
R965376374,-.825456,-1.845309,-1.092079,-1.069401,-1.99215
R967303385,-.568801,-1.135535,-.802405,-.584386,-1.261697
R967597339,-.522853,-.789353,.048265,.124454,-1.080823
R968398627,-1.857357,-2.835326,-1.777613,-1.006424,-2.183257
R968522598,-.44089,-.918742,-.528049,.287615,-1.315177
R968673950,-.33665,-.874611,-.082591,-1.14915,-.950887
R969995970,-.829941,-1.230879,-.787035,-.496078,-1.562572
R970108527,-1.093954,-1.340739,-.117836,-.243087,-1.468275
R971371271,-.740695,-.737939,.793705,.877338,-.882219
R971730697,-.300727,-.86713,-.938911,-.886332,-1.633157
R972863878,-1.439243,-2.348296,-1.145667,-1.305059,-2.385924
R974131318,-1.106233,-1.556198,-.342449,-.368891,-1.505656
R975310322,-.427432,-.572548,-.260508,.764523,-1.377903
R976224943,-.404316,-1.139954,.956984,.580648,-1.86246
R976866935,-1.164069,-2.091201,-.159545,-.243304,-1.330901
R977064779,-1.183796,-1.819049,-1.073194,.356605,-2.823157
R977521166,-1.315697,-2.332375,-1.700755,-.691925,-2.009065
R977564413,-1.190251,-2.039545,-1.512799,-.698542,-2.338103
R977857824,-1.304888,-1.574989,-.390073,.942514,-1.743785
R978378157,-1.879387,-2.562268,-1.076319,-1.31001,-2.18816
R979215064,.116887,-1.135598,-.072999,.510271,-.24736
R979465699,-1.30241,-2.105067,-.132718,.0404,-1.471463
R981058524,-.937141,-1.351526,.604785,.789013,-.362982
R982239822,-.68651,-1.471717,-.692495,-.201335,-1.673733
R982344846,-2.024959,-3.381842,-2.480079,-1.682168,-2.194934
R982488244,-.593884,-.927385,-.475297,.263352,-1.269093
R982521616,-.445743,-.292434,1.130238,1.076675,-.272885
R982653105,-.133518,-.8038,.626514,-.40052,-1.182329
R983005002,-.416009,-.718065,-.398925,.0565,-1.029334
R983324044,-1.041489,-1.488343,-1.403491,-.178708,-1.719554
R984168070,-2.00656,-3.159378,-1.053987,-.90337,-2.073924
R984217110,-1.076572,-1.513132,-.123224,-.070609,-1.403308
R984626133,-1.838093,-2.413527,.554037,.464647,-1.809352
R984715717,-.944109,-1.815702,-.178559,-.081277,-.92972
R984777711,-1.570136,-2.264131,-1.268085,-1.60066,-1.89377
R984975581,-1.004409,-1.112644,.295879,.039691,-1.121088
R985667488,-.619679,-1.217156,-.690233,-.211929,-1.353911
R985738770,-1.003631,-.905617,-.289296,-.115078,-1.419173
R986028420,-1.295085,-1.731044,-.547073,-.452815,-1.729029
R986320732,-.701632,-.231613,-.159545,-.099858,-1.417261
R986444673,-2.849442,-4.526179,-2.276414,-1.757738,-3.199378
R986475481,-.3752,-1.681334,-.420191,-.508791,-1.880149
R986863040,-.985883,-1.695788,-.586828,-1.142151,-1.722644
R987350466,-.958345,-.696843,-.767624,-1.136051,-1.879434
R987671866,-1.011548,-1.474572,-1.462247,-1.069524,-1.674604
R987679692,-.221714,.62317,-.155518,1.437297,-1.022763
R988035557,-2.373942,-3.352325,-2.120159,-1.824975,-2.470492
R988438890,-.922749,-1.66807,-1.011662,-1.103914,-2.306231
R988656970,-1.398561,-1.623468,-1.10342,-.374696,-2.413774
R989536930,-1.313388,-1.704744,.258232,.020202,-1.469944
R989920292,-1.035192,-1.41727,-.342933,-.784139,-.793054
R990649684,-.317754,-.836961,.049711,.197746,-2.016439
R991488908,-.919603,-1.539184,-.504619,-1.196589,-.929423
R991584489,-.25605,-1.131452,-.232578,.132354,-1.187042
R992251015,-1.125011,-1.867453,.0647,-.443687,-1.328868
R993827980,-.325442,-1.320158,-.502886,-.444705,-1.417261
R994711098,-.115835,.351741,.556628,1.211044,-.910055
R995161827,-.3752,-.819561,.693131,.215816,-.436225
R995376238,-.875242,-1.594003,-.420191,-.508791,-1.618164
R995592050,-.222852,.05287,.448701,1.029547,-.88115
R996196252,-1.175747,-1.857012,-.29947,.080776,-1.791878
R996329413,-.366863,-2.012664,-1.541205,-1.214404,-2.359389
R996515193,-1.191242,-1.86309,-.720594,-.542618,-1.833968
R996667097,-.789265,-1.655079,-.357361,-.519197,-2.00855
R996843595,-1.604966,-3.356686,-1.489277,-1.85122,-1.70477
R997012426,-1.403397,-2.585633,-1.3183,-1.26755,-1.916861
R997551299,-.79964,-1.611082,-1.167911,-1.521094,-2.128884
R997782304,-.527008,-1.535673,.612721,1.059769,-1.654029
R998005071,-.201325,-.433169,.534215,.54301,-.884341
R998043783,-1.060899,-1.4602,-.981763,-.756269,-1.244333
R998310243,-1.321759,-1.692253,-.30921,-.667217,-1.473597
R998318337,-.335257,-.558928,-.14204,-.037365,-1.277914
R999200149,-.308686,-1.5508,-.191593,.257223,-1.861944
